Datetime,Text
2011-10-25 15:04:31+00:00,Marque em Negrito Sobre você - suit-dreams: http://tumblr.com/Z65tjwB5pzc7
2011-10-24 15:04:12+00:00,Zetsubou Billy - Maximum The Hormone - Pessoas normais escutando Zetsubou Billy Eu ouvindo essa música: http://tumblr.com/Z65tjwB3Eufb
2011-10-23 22:00:20+00:00,Se eu já morri em um jogo quando faltava apenas um golpe para matar o chefão final? - › Se eu fiquei tipo:... http://tumblr.com/Z65tjwB1Y8Hy
2011-10-23 15:04:13+00:00,"Carboninhos - UM, DOIS, TRÊS CARBONINHOS QUATRO, CINCO, SEIS CARBONINHOS SETE, OITO, NOVE CARBONINHOS DEZ... http://tumblr.com/Z65tjwB0Tmj0"
2011-10-23 12:04:17+00:00,Saindo para o #TesteDeSono parte 2 o/
2011-10-23 12:02:38+00:00,@Lukaz006 consegui entrar ^^ acertei 48 .-. e vc?
2011-10-23 11:42:46+00:00,"@Lukaz006 eu vi... mas esta sobrecarregado, n consigo abrir o site =("
2011-10-23 11:41:57+00:00,"O café era coisa do diabo, um papa provou, gostou, e foi liberado. O que acontece se o Bento XVl provar maconha? #aprendinoenem"
2011-10-23 11:35:57+00:00,#AprendiNoEnem que não é vantajoso botar cordas de Náilon na minha futura guitarra =p
2011-10-23 11:32:24+00:00,@Lukaz006 e vc??
2011-10-23 11:32:09+00:00,@Lukaz006 Sei não manow... as de fisica tavam mto dificeis
2011-10-23 11:28:05+00:00,Valor de 0 a 10 para o ânimo de fazer ENEM hj de novo: -9 negativos =p
2011-10-23 03:25:49+00:00,Boua Noites proceis hj n viro a noite senao perco mais 20 minutos moscando de sono no enem amanha =S
2011-10-23 03:16:46+00:00,@_LariGoncalves hdsauhdsauhdua
2011-10-23 03:15:55+00:00,Interessante como o ENEM nos ajuda a rever pessoas que faz tempo q n víamos... O povo do Ruy de Mello mudou muito O.O
2011-10-23 03:14:50+00:00,"@_LariGoncalves essa eu chutei, nao sabia nda hduashdua... mas acho q acertei a de organica *-*"
2011-10-23 03:11:31+00:00,"@_LariGoncalves nao, peguei a branca ( qria ter pego a amarela... prova branca parece xerox =D )"
2011-10-23 03:05:28+00:00,Q droga isso eh pra pagar os pecados... caiu logo estequiometria no enem .-.
2011-10-22 15:04:18+00:00,Photo: http://tumblr.com/Z65tjwAzoviy
2011-10-22 10:43:36+00:00,Seguindo @Leeh_Criistiina e @Jonathacantidio \o/
2011-10-22 10:41:31+00:00,"E que venha o ENEM... só dormi 4 horas hj, acho q consigo me cãocentrar #OuNão"
2011-10-22 10:39:08+00:00,Seguindo @_samyramos \o/
2011-10-22 00:12:09+00:00,Aff minha net ta chata .-.
2011-10-21 22:34:51+00:00,gotemdbz: http://tumblr.com/Z65tjwAyEQX4
2011-10-21 22:30:19+00:00,@pitwolinha kkkkkkkkk eh da sono soh em pensar nisso... mas msm assim vou virar a noite hj na net e n to nem ai se vou fzr enem amanha 'haha
2011-10-21 22:17:52+00:00,Curtindo: Placebo - Special Needs \o/ | Tocando: Solo de Red Hot Chilli Peppers - Californication \o/
2011-10-21 22:16:00+00:00,@pitwolinha apoio... estequiometria + sexta-feira = Sono... eh melhor ficar em casa dormindo xD
2011-10-21 22:14:06+00:00,"Brincando... - Se eu fosse um mês, eu seria: Novembro Se eu fosse um dia da semana seria: Sexta-Feira Se... http://tumblr.com/Z65tjwAyB9uw"
2011-10-21 22:06:22+00:00,É mais facil ter #FIMDOMUNDO ainda hoje do que eu dormir cedo hj msm sabendo q tem ENEM heuheuehu
2011-10-21 22:05:03+00:00,@_LariGoncalves @Lizzy_Angelis @DiinoSaulo Garanto que não tem mais mato do que onde eu moro xD
2011-10-21 21:58:57+00:00,@Lukaz006 blz entao umas quinze pras 10 to colando ae o/
2011-10-21 21:50:22+00:00,@Lukaz006 eu tbm nao... mas n deve ser complicado xD. Se a gnt sair as 10 e meia ta bom?
2011-10-21 21:41:31+00:00,@Lukaz006 na UNIP em tatuape? Marca o horario pra gnt ir junto \o/
2011-10-21 21:38:37+00:00,@Lukaz006 vc vai fzr ond??
2011-10-21 21:36:35+00:00,"Baixando #Yenka... é como ter um laboratorio no computador, será q funciona?"
2011-10-21 21:34:21+00:00,@Lukaz006 hum?
2011-10-21 21:32:55+00:00,Photo: Como mandar alguem se fuder quimicamente! http://tumblr.com/Z65tjwAy4rSd
2011-10-21 21:31:27+00:00,otakudorgada: http://tumblr.com/Z65tjwAy4dEP
2011-10-21 21:20:55+00:00,@Lizzy_Angelis tah followada hsduadusa
2011-10-21 20:56:01+00:00,Video: › Ainda quero fazer esse teste http://tumblr.com/Z65tjwAx-Hgz
2011-10-21 20:34:31+00:00,Photoset: Não importa o que você é… somos todos iguais! http://tumblr.com/Z65tjwAxy7a7
2011-10-21 20:22:17+00:00,mudei o tema *-* #Quimica
2011-10-21 17:23:08+00:00,Seguindo @Taxinhaaa \o/
2011-10-21 17:21:52+00:00,@Lizzy_Angelis kkkkkkkkkkkkkkkkk mas n foi nda foi soh um #Zerro grave xD
2011-10-20 22:27:17+00:00,@_LariGoncalves @nelmapink @DiinoSaulo xD... vcs vao vir amanha??
2011-10-20 22:26:05+00:00,Seguindo @STYLE1000 e @Juhh_16
2011-10-20 22:24:07+00:00,@nelmapink nao sei provavelmente nao... o pessoal tava combinando d nao ir... por outro lado n qro perder mais aulas d APFQ
2011-10-20 22:18:17+00:00,#SeOFimDoMundoForAmanha n preciso fazer os exercicios de fisico-quimica xD
2011-10-20 22:17:27+00:00,"@Lizzy_Angelis diz q assistia ""Três Espiãns de Mais"" na globo #hduashdusadh"
2011-10-20 22:16:38+00:00,@nelmapink @_LariGoncalves calma meninas amanha praticamente n vai ninguem pq vms embora depois do intervalo e a andreia n explicou os ex
2011-10-19 22:01:04+00:00,Só quero mesmo é arrumar essa porra de cartão de memória .-.
2011-10-19 22:00:47+00:00,O Fim do mundo será nesse sexta-feira?? Acredito... ja sobrevivi ao dia 06/06/06 #666
2011-10-18 22:39:07+00:00,@Lizzy_Angelis NÃOOO FAZ ISS... alías... se vc fizer eu chamo um ninja pra apagar suas fotos do seu note #66'
2011-10-18 22:19:34+00:00,@Lizzy_Angelis Mwahahahahahahahahah
2011-10-18 22:11:06+00:00,@_LariGoncalves @nelmapink lembrei! a culpa foi da @Lizzy_Angelis !! Vou queimar cds novos do #TheGazette na frente dela!! #mwahahaha
2011-10-18 22:05:05+00:00,@nelmapink @_LariGoncalves kkkkkkkk vai com a nelma eu saberia como me vingar... agora falta descobrir do que a lary tem medo haha' #66
2011-10-16 10:19:26+00:00,Vou passar o domingo todo dormindo... to mal .-.
2011-10-15 18:19:54+00:00,tumblrbot asked: ROBOTS OR DINOSAURS? http://tumblr.com/Z65tjwAienNa
2011-10-15 17:42:37+00:00,"Q lol teremos uma hora a menos no domingo por causa do horario de verão... tanto faz, n vou fazer nada domingo mesmo .-."
2011-10-15 17:25:34+00:00,Será que devo criar um Tumblr? o.o
2011-10-15 16:48:28+00:00,"Pra mim dia 15 de Outubro deveria ser feriado, que nem em alguns outros países .-."
2011-10-15 16:30:28+00:00,Sábado + Chuva = Preguiça TOTAL O.O
2011-10-15 16:14:03+00:00,Hi people o/
2011-10-14 16:43:02+00:00,Alguem me arruma alguma coisa pra fazer na net?? ta mto chato .-.
2011-10-14 16:28:03+00:00,@_LariGoncalves hello Lary o/
2011-10-14 16:04:14+00:00,"Como ja não se bastasse passar mal com as crianças mutantes no TCC, agora to passando mais mal ainda com os mutantes do trabalho de BPL .-."
2011-10-14 15:45:51+00:00,@nelmapink @Diinosaulo vlw nelma ^^
2011-10-13 17:41:32+00:00,@clayton020 @samuninja @diinosaulo vamos parar com essa pretaiagem aq no twitter?? isso eh coisa de branco!! xD
2011-10-13 17:30:08+00:00,@diinosaulo hj mesmo... assim q passar na csa do meu pai o/
2011-10-13 17:09:39+00:00,@DiinoSaulo Fato ._.
2011-10-13 16:22:22+00:00,#HjNaoTenhoNadaPraPostarAqui .-.
2011-10-13 16:20:44+00:00,Salve povo pobre o/
2011-10-13 02:58:10+00:00,@samuninja com o livro?? eles dao mais cultura que isso aq =D
2011-10-13 02:56:28+00:00,@samuninja flw mlk t+ o/
2011-10-13 02:55:18+00:00,"Vou saindo, deixo uma sugestao para os que ficam: saiam da merda desse twitter e vao ler um livro!! :)"
2011-10-13 02:49:42+00:00,@samuninja @lari_goncalves Prefiro o conrado =)
2011-10-13 02:43:56+00:00,"@ronykidd aa eu faltei umas 5 ou 6 vezes, qdo n tinha nda pra fazer na escola... e o renan faltou bem mais q nos :)"
2011-10-13 02:41:15+00:00,legal um @samuninja conrado pra trollar no twitter huehuehue #mimimi
2011-10-13 02:35:42+00:00,@RonyKidd Nem vc nem eu nem ngm vai ter moral... entao o santana que eh fodao esse mlk n falta nunca o.o
2011-10-13 02:33:22+00:00,Affe nunca mais sigo twitter d piada... esses retwits q eles mandam pra conseguir seguidores eh uma bosta .-.
2011-10-13 02:31:15+00:00,@RonyKidd kkkkkk neh? qm falta na escola semana passada n tem moral #tragico
2011-10-13 02:28:14+00:00,@nelmapink rlx ele eh todo seu =)
2011-10-13 02:27:17+00:00,@nelmapink #picnometro =)
2011-10-13 02:24:02+00:00,@ronykidd kkkkkkkkKkkkkkkkkkkk
2011-10-13 02:22:30+00:00,@ronykidd xiiiu fala baixoo isso eh um twitter... e ele ta c a moral abaixo de 1000 pq ele n veio pra escola semana passada xD
2011-10-13 02:20:28+00:00,@nelmapink @ronykidd kkkkkk amor nada s2... ta parei =P
2011-10-13 02:17:26+00:00,@DiinoSaulo Hum blz entao vamos tentar 
2011-10-13 02:14:24+00:00,"@RonyKidd fala pra ele q ele tem menos ainda xD... a eu nem vou, vai ter aula normal mas n vai ter nda"
2011-10-13 02:07:38+00:00,@RonyKidd Vai pra escola amanha cu frouxo??
2011-10-13 02:06:11+00:00,@RonyKidd kkkkkkkkkkkkkkkkkkkk
2011-10-13 02:02:08+00:00,hj me falaram q havia um som que era do tamanho de um som... #WFT??
2011-10-13 02:00:17+00:00,to c moh preguica d ir dormir .-.
2011-10-13 01:57:28+00:00,"@DiinoSaulo As inscricoes vao ateh dia 18, q nem o das etecs?"
2011-10-12 19:37:31+00:00,Isso ta pior q domingo... .-.
2011-10-12 19:13:40+00:00,@DiinoSaulo Tava pensando nisso faz um tempo!! vou dar uma olhada no site 
2011-10-12 18:05:22+00:00,@Julianaavanti Concordo .-.
2011-10-12 17:45:16+00:00,acho q vou tirar um cochilo...
2011-10-12 17:38:51+00:00,Cansei... meus dedos estao ateh doendo d tocar violao .-.
2011-10-12 17:37:22+00:00,"@diinosaulo to sim, td sussa? o/"
2011-10-12 17:35:36+00:00,@Lukaz006 Ja afinei 
2011-10-12 16:33:32+00:00,curtindo: viva la vida - coldplay
2011-10-12 16:28:53+00:00,@juuhkenji Uhul eh nois \o/
2011-10-12 16:09:31+00:00,Feliz dia das criancas povo o/
2011-10-10 14:05:51+00:00,To passando mal de novo vendo as imagens das crianças mutantes de chernobyl... #tccmaldito
2011-10-09 06:01:00+00:00,@Diinosaulo flw saulo boa noite manow o//
2011-10-09 05:54:44+00:00,3 da manha ainda vou ver ateh quando aguento ficar acordado xD
2011-10-09 03:30:18+00:00,to perdendo todas aqui no poker .-.
2011-10-09 03:30:08+00:00,@_LariGoncalves vai dormir menina pobre dshauhdusa
2011-10-08 22:38:17+00:00,@RonyKidd aa eu cantei um pouco vai xD
2011-10-08 21:40:28+00:00,meu twitter ta meio lesado... tem alguns twits q n aparecem '.'
2011-10-08 21:39:14+00:00,"Foi loko o role hj c @ronykidd , @lukaz006 e o pessoal o/"
2011-10-08 21:29:27+00:00,@DiinoSaulo Tragico ._. mas a gnt zoa msm assim xD ia dar um role basico... mas a chuva e a preguica n deixam :p
2011-10-08 21:22:55+00:00,"@diinosaulo agora q fui ver, ""alguem"" apagou a prova do assassinato do portugues do meu cel xD #jasairem"
2011-10-08 21:19:52+00:00,@DiinoSaulo Parou?? aq ainda chove #drogadechuva .-.
2011-10-08 21:17:53+00:00,"Lembrei... segundo a @nelmapink , ""vai sairem"" o chaparral as 11:25 huehuehue"
2011-10-08 21:14:52+00:00,@Julianaavanti Lê ele... eh mto bom *-*
2011-10-08 21:13:41+00:00,@_larigoncalves @diinosaulo q maldade haha'
2011-10-08 21:12:32+00:00,@Julianaavanti eh melhor Manuel Bandeira... fernando pessoa nao tem identidade propria haha'
2011-10-08 21:06:36+00:00,"@diinosaulo @_larigoncalves aa eh legal t chamar d larY, eh menos pobre :)"
2011-10-08 21:04:45+00:00,@Julianaavanti viciada rsrs... anda lendo o q?
2011-10-08 21:02:37+00:00,@diinosaulo @_larigoncalves #Lary ?? kk
2011-10-08 21:00:58+00:00,@diinosaulo @_larigoncalves kkkkkkkkkkkkk a n tenha vergonha da pracinha... apesar d ter mto funkeiro por la huehuehue
2011-10-08 20:58:43+00:00,@diinosaulo hum q dahora! q a @_larigoncalves achou d la?
2011-10-08 20:54:33+00:00,@julianaavanti sempre qdo entro no twitter vc ta on... va ler um livro menina rsrs
2011-10-08 20:52:11+00:00,@_larigoncalves @diinosaulo q q eh isso um falando mal da casa do outro... assim vcs n vao pro ceu o.o #DeGansoNaConversa
2011-10-08 20:49:27+00:00,To soh o pó... ainda bem que a feira tecnologica ja acabou e tudo correu bem \o/
2011-10-08 20:47:55+00:00,hey apples o/
2011-10-07 02:23:34+00:00,Ateh mais pra vcs e vao dormir .-.
2011-10-07 02:23:02+00:00,Agora q voltei pro twitter tenho q pegar o costume de dar tchau a todos os twitteiros o/
2011-10-07 00:45:33+00:00,@samuninja Ja to seguindo lek o/
2011-10-06 23:03:31+00:00,@lizzy_angelis @nelmapink @diinosaulo @_larigoncalves soh faltou algumas fotos nossas de jaleco com aqueles erlen com gelo seco \o/
2011-10-06 22:57:30+00:00,Nossa paguei o maior mico agora. fui comprar sorvete de casquinha... e nem lambi ele q caiu no chao #mimi
2011-10-06 22:56:00+00:00,"@Lizzy_Angelis a aberração humana esta muito acima disso, infelizmente"
2011-10-06 22:54:35+00:00,"@Diinosaulo aa ateh q foi bacana, msm chegando atrasado xD"
2011-10-06 22:37:51+00:00,Ja volto '-' o/
2011-10-06 22:37:30+00:00,@Lizzy_Angelis aa eu li... essa n da pra transformar em comedia =(
2011-10-06 22:32:56+00:00,@_LariGoncalves @Lizzy_Angelis eu achava q guarulhos era moh longe haha'
2011-10-06 22:30:13+00:00,@_LariGoncalves haha' e o onibus hj tava tensoo... passei mais tempo no bus hj q na feira =p
2011-10-06 22:28:31+00:00,@Lizzy_Angelis nehh kkkkkkkkkkk hj ela quase me mata no onibus xD
2011-10-06 22:24:17+00:00,@_LariGoncalves chegou mais cedo q eu e a @nelmapink O.o
2011-10-06 22:22:49+00:00,Amanha eu chego mais cedo na feira '-'
2011-10-06 22:22:21+00:00,@RonyKidd veremos entao dpsaokdopsakdap
2011-10-06 21:42:40+00:00,@RonyKidd Eh... vc e mais quantos cu frouxo?? kkkkkkkkkkkkkkkk
2011-10-06 21:38:20+00:00,@RonyKidd Eh mentira eu n dancei nda a @nelmapink q #falamuitoo
2011-10-06 21:33:30+00:00,@RonyKidd @nelmapink diz: nossa amor o erick ta falando q vc e dele.. ta ate danÇando aki.. #MeMato
2011-10-06 21:24:42+00:00,@RonyKidd @nelmapink diz: hahahahahahahahahahahahahahahahahahahah
2011-10-06 21:22:44+00:00,@RonyKidd Vou parar... vai q vc gama ahuahuahua
2011-10-06 21:20:56+00:00,@nelmapink: hahahahahahahahahahahahahahahahahahahahaha
2011-10-06 21:17:13+00:00,@RonyKidd Kkkkkkkkkkkkkkk liga nao raspei a barba kkkk. @nelmapink: sem comentarios
2011-10-06 21:09:22+00:00,@RonyKidd @nelmapink disse: acabou o casamento #decepcao huehuehue #eu diz: uhul agora vc eh soh meu ahuahuahua
2011-10-06 21:06:03+00:00,@RonyKidd Acho q eu e a @nelmapink invertemos os papeis
2011-10-06 21:01:53+00:00,@RonyKidd @nelmapink diz: ta se achando rsrs. #eu diz: logico sabe q t amo mlk ahuahuahu
2011-10-06 20:50:21+00:00,@RonyKidd @nelmapink disse: q boom rsrsrs.
2011-10-06 20:35:52+00:00,Acabei d chegar... acabei d sair da feira ^^
2011-10-06 20:35:04+00:00,@nelmapink ta acabada depois do treino hj... me salvei d levar um banho de acido sulfurico dela por chegar atrasado #nemligo
2011-10-06 19:01:44+00:00,@tainaa_borges seguindo *-*
2011-10-06 18:42:25+00:00,Aew sai do transito finalmente o/
2011-10-06 18:38:40+00:00,@DiinoSaulo dinosaulo?? qm teve essa ideia? huehuehue
2011-10-06 18:35:52+00:00,@lo_goomes Seguindo ja *-*
2011-10-06 18:32:40+00:00,Droga droga droga q merdaa .-.
2011-10-06 18:31:35+00:00,Droga d transito... n vou chegar na feira a tempo... @nelmapink e @Diinosaulo vao me matar por isso .-.
2011-10-03 21:52:27+00:00,nao fiz nada no tecnico hoje...
2011-10-03 21:51:00+00:00,Finalmente a @nelmapink me devolveu o celular xD
2011-10-03 18:57:06+00:00,"@lizzy_angelis desenhou um rabinho de cabelo no meu nome, to parecendo o samuel agora #Qvergonha"
2011-10-03 15:56:58+00:00,@nelmapink me fez perder 4 penhas vazios #picnometro
2011-10-03 13:19:57+00:00,"Se minha nota se resumisse em vontade de apresentar, fecharia o bimestre com ""I"" .-."
2011-10-03 13:18:08+00:00,maldita feira tecnologica...
2011-10-03 13:13:43+00:00,#UMAXOTAPROindiano .-.
2011-10-02 19:43:36+00:00,Fazer um dvd do rock in rio nao tem a mesma graça que assistir pela tv ao vivo... que não tem tanta graça que assistir la no rio de Janeiro!
2011-10-02 17:01:19+00:00,Capítulo I a V do tcc concluído *--* estamos terminando \o/ \o/ \o/ \o/
2011-10-02 16:40:43+00:00,Interessante... posso fazer plastico usando somente leite e vinagre Oo #QuimicaSinistra o.o
2011-10-02 14:43:22+00:00,Tem gente pra caramba entrando nessa tal de LP... #funkeiros .-.
2011-10-02 14:08:28+00:00,Droga de tcc .-.
2011-10-02 05:55:24+00:00,Nossa to morrendo de sono .-.
2011-10-02 05:55:15+00:00,@_LariGoncalves hum q legal... vc me lembrou d pegar a reprise no youtube do show do metallica \o/
2011-10-02 05:49:00+00:00,@_LariGoncalves aaaa q chato.entao vc perdeu a violet hill e a The scientist =(
2011-10-02 05:40:21+00:00,@_LariGoncalves vc tbm assistiu o show do #coldplay ?? *--*
2011-10-02 05:34:46+00:00,vai dormir @_LariGoncalves xD
2011-10-02 04:43:29+00:00,@Lukaz006 assistindo coldplay??
2011-10-02 04:36:39+00:00,só tem eu acordado nesse twitter?? .-.
2011-10-02 03:40:41+00:00,@Lukas006 Fato!
2011-10-02 03:28:04+00:00,@Lukaz006 banho à meia noite?? coragem O.o
2011-10-02 02:52:55+00:00,Interessante a matéria do @falaQuimica sobre como fazer plasticos utilizando somente leite e vinagre
2011-10-02 01:02:45+00:00,"Show do Sirenia no final do mês, quem vem comigo?? o ingresso eh soh 80 pilas #baratinho *--*"
2011-10-01 23:49:20+00:00,"@RonyKidd nao sei manow... pow o negocio aq tah bizarro, nem da pra mexer.........."
2011-10-01 23:47:57+00:00,@Julianaavanti okz demorô \o/... ae antes d ir pro show vc me paga algumas coxinhas?? *--* kkkk
2011-10-01 23:44:50+00:00,@nelmapink mesmo assim traz uma lembrancinha *--* quero um poney
2011-10-01 23:43:54+00:00,@RonyKidd basicamente xD
2011-10-01 23:41:50+00:00,"@RonyKidd vi, um trabalho frankeinstein.... ela pegou d um site e mudou algumas palavras q tiraram o sentido do texto O.o"
2011-10-01 23:37:46+00:00,@nelmapink ow q dahora... traz uma lembrancinha xD
2011-10-01 23:37:11+00:00,@Julianaavanti eh soh dizer qdo tera o prox show xD
2011-10-01 23:36:32+00:00,@RonyKidd ui xD
2011-10-01 23:35:52+00:00,@crazyroslaine ??
2011-10-01 23:15:31+00:00,@crazyroslaine sua bunda xD. eaew qdo a gnt vai marcar role?
2011-10-01 23:11:12+00:00,O que sera q a @nelmapink esta fazendo agora?? #souxeretasim *-*
2011-10-01 23:08:59+00:00,@Julianaavanti Kk vc q eh uma linda msm *-*. nossa faz mto tempo q a gnt n se fala nem se ve =(
2011-10-01 23:06:12+00:00,"@crazyroslaine fala ""projeto"" de lesbik o/"
2011-10-01 23:03:54+00:00,@_LariGoncalves nada nao soh quis t mencionar msm xD
2011-10-01 22:57:33+00:00,Milagre nao gastei o dinheiro do meu piercing... sera q consigo colocar ele amanha?? o.o
2011-10-01 22:55:28+00:00,"@Julianaavanti nada nao,soh queria te mencionar msm huehuehue... saudds *-*"
2011-10-01 22:52:16+00:00,"role na galeria do rock foi loko... e segundo a #julianakenji, no sunday a gente poe ""suscrilos"" ao inves de sucrilhos xD"
2011-09-30 20:20:21+00:00,Sonoooooo
2011-09-30 20:19:14+00:00,Soh ta dando eu e a @nelmapink brisando com msn de mesa pra nao dormir na aula de fisico-quimica =p
2011-09-30 17:37:44+00:00,"@Lukaz006 Ahuahuahua eu ri agora, pior q eh capitao msm, ele soh manda e explica td do jeito mais dificil o.o"
2011-09-30 17:32:47+00:00,@nelmapink picnometro =)
2011-09-30 17:22:01+00:00,Aeeeww a prof andreia de apfq voltou!! ja tava agoniado com as aulas do prof barbosa .-.
2011-09-30 15:52:17+00:00,Ahuahuahua a @nelmapink n perdoa msm xD
2011-09-27 22:51:17+00:00,"Por enquanto ta mais facil tocar o solo do californication do red hot do que ""ela vai voltar"" do charlie brown .-."
2011-09-27 00:06:00+00:00,Saindo aq flw twitteiros o/ #Vãolerumlivro .-.
2011-09-27 00:00:58+00:00,OMG tem uma criança de 4 anos aqui cantando michel teló... q bosta .-.
2011-09-26 23:53:17+00:00,@Lukaz006 kkkk vou tentar xD
2011-09-26 23:45:36+00:00,@Lukaz006 kkkkkkkkk ele ateh q soube ensinar xD Amanha toco californication *--*
2011-09-26 23:28:00+00:00,@Lukaz006 kkk eh pq ela eh facin d aprender. O jé me ensinou a tocar fada anteontem xD
2011-09-26 23:26:43+00:00,Fazer lição de casa ao inves de assistir Slipknot... não tem preço #DROGAA
2011-09-26 23:21:12+00:00,Agora usei a hashtag #nelmapensa de modo coerente e coesivo hueheuhue
2011-09-26 23:17:35+00:00,Vou seguir os conselhos da @nelmapink #nelmapensa
2011-09-26 23:16:56+00:00,Eh hoje que termino de aprender a tocar Ela vai Voltar do Charlie Brown *-*
2011-09-24 12:00:14+00:00,Sarau/Shopping... e talves ver a @nelmapink na ETEC... \o/
2011-09-22 03:03:39+00:00,Que sono... to gastando toda a tinta aq da impressora do meu pai imprimindo as fispq .-.
2011-09-22 00:57:34+00:00,@RonyKidd @nelmapink Ui... xD
2011-09-22 00:43:29+00:00,"@RonyKidd Falaaa Rony Kidd, vai se fuder! KkKKKKKKKKKKKKKKKKK Morra!! o/"
2011-09-22 00:36:58+00:00,Boi boi boi... Boi da cara preta... tira de mim esse tedio do capeta!!!
2011-09-22 00:36:03+00:00,@nelmapink nehh fazer o q?? acabei vindo pra tiradentes xD
2011-09-22 00:32:03+00:00,São Paulo e Curintia hj?? To nem ai .-.
2011-09-19 23:54:52+00:00,@_LariGoncalves esquenta nao lari... vc ira bem nessas provas d boa...VÁ LÓGO LER UM LIVRO heuheuhuehu
2011-09-19 23:53:00+00:00,Rachei podksaopdksaopkdaops http://www.youtube.com/watch?v=w3dF2RM79lw&amp
